address_id,street_number,street_name,zip,city_state_id
56335,1130,Spring Street (S),43085,18752
56336,9049,Spring Street (S),80134,3086
56337,6969,Magnolia Avenue (S),43085,18752
56338,4889,Maple Avenue (S),34101,3801
56339,2809,Oak Street (S),43085,18752
56340,729,Lakeview Drive (S),70791,9599
56341,8648,Lakeview Drive (S),75023,24542
56342,6568,Pine Street (S),89101,16967
56343,4488,Cedar Lane (S),23803,25740
56344,2408,Washington Avenue (S),01901,9809
56345,328,Park Road (S),75090,24730
56346,8247,Park Road (S),75090,24730
56347,6167,Sunset Boulevard (S),89101,16967
56348,4087,Riverside Drive (S),23803,25740
56349,2007,Highland Avenue (S),72712,794
56350,9926,Highland Avenue (S),01886,10039
56351,7846,Meadow Lane (S),43085,18752
56352,5766,Hillcrest Road (S),70706,9253
56353,3686,Lincoln Street (S),01886,10039
56354,1606,Willow Avenue (S),92602,2086
56355,9525,Willow Avenue (S),75088,24658
56356,7445,Cherry Lane (S),75088,24658
56357,5365,Forest Drive (S),22901,25352
56358,3285,Adams Street (S),92596,2770
56359,1205,Valley Road (S),75088,24658
56360,9124,Valley Road (S),23701,25751
56361,7044,Spring Street (S),22901,25352
56362,4964,Magnolia Avenue (S),70706,9253
56363,2884,Maple Avenue (S),72701,928
56364,804,Oak Street (S),89101,16967
56365,8723,Oak Street (S),80134,3086
56366,6643,Lakeview Drive (S),75032,24639
56367,4563,Pine Street (S),80134,3086
56368,2483,Cedar Lane (S),01876,9988
56369,403,Washington Avenue (S),22801,25536
56370,8322,Washington Avenue (S),75032,24639
56371,6242,Park Road (S),01876,9988
56372,4162,Sunset Boulevard (S),75032,24639
56373,2082,Riverside Drive (S),75032,24639
56374,2,Highland Avenue (S),23701,25751
56375,7921,Highland Avenue (S),75080,24613
56376,5841,Meadow Lane (S),80120,3021
56377,3761,Hillcrest Road (S),70601,9390
56378,1681,Lincoln Street (S),43085,18752
56379,9600,Lincoln Street (S),70601,9390
56380,7520,Willow Avenue (S),89101,16967
56381,5440,Cherry Lane (S),75080,24613
56382,3360,Forest Drive (S),70601,9390
56383,1280,Adams Street (S),80120,3021
56384,9199,Adams Street (S),89101,16967
56385,7119,Valley Road (S),80120,3021
56386,5039,Spring Street (S),23701,25751
56387,2959,Magnolia Avenue (S),75080,24613
56388,879,Maple Avenue (S),89101,16967
56389,8798,Maple Avenue (S),01850,9806
56390,6718,Oak Street (S),89101,16967
56391,4638,Lakeview Drive (S),89101,16967
56392,2558,Pine Street (S),33904,3553
56393,478,Cedar Lane (S),22554,25847
56394,8397,Cedar Lane (S),92590,2662
56395,6317,Washington Avenue (S),92590,2662
56396,4237,Park Road (S),89101,16967
56397,2157,Sunset Boulevard (S),72301,1306
56398,77,Riverside Drive (S),01850,9806
56399,7996,Riverside Drive (S),23690,25954
56400,5916,Highland Avenue (S),80120,3021
56401,3836,Meadow Lane (S),23690,25954
56402,1756,Hillcrest Road (S),89101,16967
56403,9675,Hillcrest Road (S),01850,9806
56404,7595,Lincoln Street (S),80120,3021
56405,5515,Willow Avenue (S),01850,9806
56406,3435,Cherry Lane (S),92590,2662
56407,1355,Forest Drive (S),89101,16967
56408,9274,Forest Drive (S),43110,18697
56409,7194,Adams Street (S),72201,1061
56410,5114,Valley Road (S),75080,24613
56411,3034,Spring Street (S),92590,2662
56412,954,Magnolia Avenue (S),92590,2662
56413,8873,Magnolia Avenue (S),92590,2662
56414,6793,Maple Avenue (S),80120,3021
56415,4713,Oak Street (S),43110,18697
56416,2633,Lakeview Drive (S),80120,3021
56417,553,Pine Street (S),80120,3021
56418,8472,Pine Street (S),75080,24613
56419,6392,Cedar Lane (S),23690,25954
56420,4312,Washington Avenue (S),43110,18697
56421,2232,Park Road (S),70510,9153
56422,152,Sunset Boulevard (S),43110,18697
56423,8071,Sunset Boulevard (S),75080,24613
56424,5991,Riverside Drive (S),70501,9387
56425,3911,Highland Avenue (S),80124,3025
56426,1831,Meadow Lane (S),33936,3749
56427,9750,Meadow Lane (S),01845,9864
56428,7670,Hillcrest Road (S),75080,24613
56429,5590,Lincoln Street (S),23661,25531
56430,3510,Willow Avenue (S),22401,25487
56431,1430,Cherry Lane (S),72201,1061
56432,9349,Cherry Lane (S),80124,3025
56433,7269,Forest Drive (S),22401,25487
56434,5189,Adams Street (S),22401,25487
56435,3109,Valley Road (S),75080,24613
56436,1029,Spring Street (S),89030,16984
56437,8948,Spring Street (S),23661,25531
56438,6868,Magnolia Avenue (S),72201,1061
56439,4788,Maple Avenue (S),75080,24613
56440,2708,Oak Street (S),89030,16984
56441,628,Lakeview Drive (S),01844,9829
56442,8547,Lakeview Drive (S),43085,18752
56443,6467,Pine Street (S),80124,3025
56444,4387,Cedar Lane (S),75080,24613
56445,2307,Washington Avenue (S),72201,1061
56446,227,Park Road (S),89030,16984
56447,8146,Park Road (S),23661,25531
56448,6066,Sunset Boulevard (S),22401,25487
56449,3986,Riverside Drive (S),80124,3025
56450,1906,Highland Avenue (S),43085,18752
56451,9825,Highland Avenue (S),22401,25487
56452,7745,Meadow Lane (S),80120,3021
56453,5665,Hillcrest Road (S),80120,3021
56454,3585,Lincoln Street (S),43081,19528
56455,1505,Willow Avenue (S),23661,25531
56456,9424,Willow Avenue (S),89030,16984
56457,7344,Cherry Lane (S),72201,1061
56458,5264,Forest Drive (S),92562,2300
56459,3184,Adams Street (S),80120,3021
56460,1104,Valley Road (S),75080,24613
56461,9023,Valley Road (S),01833,9738
56462,6943,Spring Street (S),23661,25531
56463,4863,Magnolia Avenue (S),23661,25531
56464,2783,Maple Avenue (S),43081,19528
56465,703,Oak Street (S),72201,1061
56466,8622,Oak Street (S),23661,25531
56467,6542,Lakeview Drive (S),22401,25487
56468,4462,Pine Street (S),89030,16984
56469,2382,Cedar Lane (S),22301,25230
56470,302,Washington Avenue (S),89002,16958
56471,8221,Washington Avenue (S),22301,25230
56472,6141,Park Road (S),75057,24272
56473,4061,Sunset Boulevard (S),89002,16958
56474,1981,Riverside Drive (S),80120,3021
56475,9900,Riverside Drive (S),43068,19322
56476,7820,Highland Avenue (S),75057,24272
56477,5740,Meadow Lane (S),80120,3021
56478,3660,Hillcrest Road (S),43068,19322
56479,1580,Lincoln Street (S),72201,1061
56480,9499,Lincoln Street (S),33928,3623
56481,7419,Willow Avenue (S),80120,3021
56482,5339,Cherry Lane (S),01824,9669
56483,3259,Forest Drive (S),70433,9243
56484,1179,Adams Street (S),80120,3021
56485,9098,Adams Street (S),70433,9243
56486,7018,Valley Road (S),80110,2916
56487,4938,Spring Street (S),01821,9638
56488,2858,Magnolia Avenue (S),43054,19175
56489,778,Maple Avenue (S),75023,24542
56490,8697,Maple Avenue (S),72201,1061
56491,6617,Oak Street (S),33901,3640
56492,4537,Lakeview Drive (S),92551,2284
56493,2457,Pine Street (S),80110,2916
56494,377,Cedar Lane (S),01810,9609
56495,8296,Cedar Lane (S),75023,24542
56496,6216,Washington Avenue (S),70360,9358
56497,4136,Park Road (S),70360,9358
56498,2056,Sunset Boulevard (S),01810,9609
56499,9975,Sunset Boulevard (S),92551,2284
56500,7895,Riverside Drive (S),70112,9458
56501,5815,Highland Avenue (S),70112,9458
56502,3735,Meadow Lane (S),80110,2916
56503,1655,Hillcrest Road (S),75023,24542
56504,9574,Hillcrest Road (S),72114,1137
56505,7494,Lincoln Street (S),01803,9656
56506,5414,Willow Avenue (S),22301,25230
56507,3334,Cherry Lane (S),23601,25700
56508,1254,Forest Drive (S),92543,2045
56509,9173,Forest Drive (S),23601,25700
56510,7093,Adams Street (S),01801,10058
56511,5013,Valley Road (S),70112,9458
56512,2933,Spring Street (S),01801,10058
56513,853,Magnolia Avenue (S),75023,24542
56514,8772,Magnolia Avenue (S),22301,25230
56515,6692,Maple Avenue (S),70112,9458
56516,4612,Oak Street (S),72113,1089
56517,2532,Lakeview Drive (S),89101,16967
56518,452,Pine Street (S),43016,18804
56519,8371,Pine Street (S),01801,10058
56520,6291,Cedar Lane (S),33904,3553
56521,4211,Washington Avenue (S),33904,3553
56522,2131,Park Road (S),23604,25479
56523,51,Sunset Boulevard (S),33904,3553
56524,7970,Sunset Boulevard (S),89030,16984
56525,5890,Riverside Drive (S),72076,1025
56526,3810,Highland Avenue (S),01776,9981
56527,1730,Meadow Lane (S),75069,24361
56528,9649,Meadow Lane (S),75069,24361
56529,7569,Hillcrest Road (S),75069,24361
56530,5489,Lincoln Street (S),92530,2145
56531,3409,Willow Avenue (S),75069,24361
56532,1329,Cherry Lane (S),80110,2916
56533,9248,Cherry Lane (S),89030,16984
56534,7168,Forest Drive (S),43016,18804
56535,5088,Adams Street (S),01760,9848
56536,3008,Valley Road (S),43016,18804
56537,928,Spring Street (S),01760,9848
56538,8847,Spring Street (S),75069,24361
56539,6767,Magnolia Avenue (S),89030,16984
56540,4687,Maple Avenue (S),89101,16967
56541,2607,Oak Street (S),89029,16968
56542,527,Lakeview Drive (S),80110,2916
56543,8446,Lakeview Drive (S),33904,3553
56544,6366,Pine Street (S),70112,9458
56545,4286,Cedar Lane (S),43016,18804
56546,2206,Washington Avenue (S),22301,25230
56547,126,Park Road (S),75069,24361
56548,8045,Park Road (S),22301,25230
56549,5965,Sunset Boulevard (S),43015,18787
56550,3885,Riverside Drive (S),70072,9424
56551,1805,Highland Avenue (S),33901,3640
56552,9724,Highland Avenue (S),43015,18787
56553,7644,Meadow Lane (S),00601,1009
56554,5564,Hillcrest Road (S),75069,24361
56555,3484,Lincoln Street (S),01752,9816
56556,1404,Willow Avenue (S),43004,18637
56557,9323,Willow Avenue (S),75069,24361
56558,7243,Cherry Lane (S),75069,24361
56559,5163,Forest Drive (S),80104,2855
56560,3083,Adams Street (S),80104,2855
56561,1003,Valley Road (S),80104,2855
56562,8922,Valley Road (S),92501,2495
56563,6842,Spring Street (S),23502,25706
56564,4762,Magnolia Avenue (S),70053,9336
56565,2682,Maple Avenue (S),23502,25706
56566,602,Oak Street (S),70053,9336
56567,8521,Oak Street (S),86314,1506
56568,6441,Lakeview Drive (S),80104,2855
56569,4361,Pine Street (S),80104,2855
56570,2281,Cedar Lane (S),33904,3553
56571,201,Washington Avenue (S),89002,16958
56572,8120,Washington Avenue (S),01748,9774
56573,6040,Park Road (S),86314,1506
56574,3960,Sunset Boulevard (S),42701,8618
56575,1880,Riverside Drive (S),92501,2495
56576,9799,Riverside Drive (S),01742,9681
56577,7719,Highland Avenue (S),80104,2855
56578,5639,Meadow Lane (S),75069,24361
56579,3559,Hillcrest Road (S),58801,15265
56580,1479,Lincoln Street (S),80033,3178
56581,9398,Lincoln Street (S),23502,25706
56582,7318,Willow Avenue (S),58801,15265
56583,5238,Cherry Lane (S),92501,2495
56584,3158,Forest Drive (S),01718,9602
56585,1078,Adams Street (S),01718,9602
56586,8997,Adams Street (S),01701,9735
56587,6917,Valley Road (S),22301,25230
56588,4837,Spring Street (S),23502,25706
56589,2757,Magnolia Avenue (S),22301,25230
56590,677,Maple Avenue (S),33837,3593
56591,8596,Maple Avenue (S),01701,9735
56592,6516,Oak Street (S),85701,1570
56593,4436,Lakeview Drive (S),85701,1570
56594,2356,Pine Street (S),58701,15138
56595,276,Cedar Lane (S),80020,2840
56596,8195,Cedar Lane (S),85701,1570
56597,6115,Washington Avenue (S),75038,24160
56598,4035,Park Road (S),23502,25706
56599,1955,Sunset Boulevard (S),92401,2521
56600,9874,Sunset Boulevard (S),01602,10060
56601,7794,Riverside Drive (S),68502,15555
56602,5714,Highland Avenue (S),68502,15555
56603,3634,Meadow Lane (S),41042,8649
56604,1554,Hillcrest Road (S),75038,24160
56605,9473,Hillcrest Road (S),58554,15111
56606,7393,Lincoln Street (S),85701,1570
56607,5313,Willow Avenue (S),22201,25241
56608,3233,Cherry Lane (S),80020,2840
56609,1153,Forest Drive (S),22201,25241
56610,9072,Forest Drive (S),85701,1570
56611,6992,Adams Street (S),41018,8627
56612,4912,Valley Road (S),22201,25241
56613,2832,Spring Street (S),33801,3736
56614,752,Magnolia Avenue (S),85701,1570
56615,8671,Magnolia Avenue (S),92392,2722
56616,6591,Maple Avenue (S),23502,25706
56617,4511,Oak Street (S),68502,15555
56618,2431,Lakeview Drive (S),58501,14942
56619,351,Pine Street (S),92392,2722
56620,8270,Pine Street (S),22201,25241
56621,6190,Cedar Lane (S),41011,8570
56622,4110,Washington Avenue (S),92392,2722
56623,2030,Park Road (S),85701,1570
56624,9949,Park Road (S),85701,1570
56625,7869,Sunset Boulevard (S),33801,3736
56626,5789,Riverside Drive (S),85701,1570
56627,3709,Highland Avenue (S),40502,8803
56628,1629,Meadow Lane (S),23451,25908
56629,9548,Meadow Lane (S),33801,3736
56630,7468,Hillcrest Road (S),68102,15634
56631,5388,Lincoln Street (S),75038,24160
56632,3308,Willow Avenue (S),80010,2817
56633,1228,Cherry Lane (S),01532,9882
56634,9147,Cherry Lane (S),23451,25908
56635,7067,Forest Drive (S),68102,15634
56636,4987,Adams Street (S),85701,1570
56637,2907,Valley Road (S),23451,25908
56638,827,Spring Street (S),33781,3862
56639,8746,Spring Street (S),22201,25241
56640,6666,Magnolia Avenue (S),92373,2471
56641,4586,Maple Avenue (S),22201,25241
56642,2506,Oak Street (S),68102,15634
56643,426,Lakeview Drive (S),68102,15634
56644,8345,Lakeview Drive (S),33770,3742
56645,6265,Pine Street (S),92373,2471
56646,4185,Cedar Lane (S),85701,1570
56647,2105,Washington Avenue (S),80010,2817
56648,25,Park Road (S),80010,2817
56649,7944,Park Road (S),80010,2817
56650,5864,Sunset Boulevard (S),33770,3742
56651,3784,Riverside Drive (S),80010,2817
56652,1704,Highland Avenue (S),58102,15015
56653,9623,Highland Avenue (S),58102,15015
56654,7543,Meadow Lane (S),01103,9974
56655,5463,Hillcrest Road (S),22201,25241
56656,3383,Lincoln Street (S),33755,3569
56657,1303,Willow Avenue (S),75050,24062
56658,9222,Willow Avenue (S),01103,9974
56659,7142,Cherry Lane (S),85701,1570
56660,5062,Forest Drive (S),75050,24062
56661,2982,Adams Street (S),85701,1570
56662,902,Valley Road (S),58102,15015
56663,8821,Valley Road (S),68102,15634
56664,6741,Spring Street (S),33755,3569
56665,4661,Magnolia Avenue (S),33755,3569
56666,2581,Maple Avenue (S),33755,3569
56667,501,Oak Street (S),33755,3569
56668,8420,Oak Street (S),40502,8803
56669,6340,Lakeview Drive (S),40502,8803
56670,4260,Pine Street (S),68128,15544
56671,2180,Cedar Lane (S),22201,25241
56672,100,Washington Avenue (S),30303,4008
56673,8019,Washington Avenue (S),30303,4008
56674,5939,Park Road (S),33755,3569
56675,3859,Sunset Boulevard (S),40502,8803
56676,1779,Riverside Drive (S),40502,8803
56677,9698,Riverside Drive (S),33755,3569
56678,7618,Highland Avenue (S),68102,15634
56679,5538,Meadow Lane (S),92313,2007
56680,3458,Hillcrest Road (S),30303,4008
56681,1378,Lincoln Street (S),68005,15325
56682,9297,Lincoln Street (S),22191,25945
56683,7217,Willow Avenue (S),40324,8675
56684,5137,Cherry Lane (S),80010,2817
56685,3057,Forest Drive (S),75040,24028
56686,977,Adams Street (S),33701,3895
56687,8896,Adams Street (S),58072,15248
56688,6816,Valley Road (S),75040,24028
56689,4736,Spring Street (S),75040,24028
56690,2656,Magnolia Avenue (S),75040,24028
56691,576,Maple Avenue (S),68102,15634
56692,8495,Maple Avenue (S),30303,4008
56693,6415,Oak Street (S),28801,14208
56694,4335,Lakeview Drive (S),40202,8816
56695,2255,Pine Street (S),75040,24028
56696,175,Cedar Lane (S),28801,14208
56697,8094,Cedar Lane (S),33701,3895
56698,6014,Washington Avenue (S),30303,4008
56699,3934,Park Road (S),80002,2813
56700,1854,Sunset Boulevard (S),40202,8816
56701,9773,Sunset Boulevard (S),85323,1347
56702,7693,Riverside Drive (S),68102,15634
56703,5613,Highland Avenue (S),20109,25632
56704,3533,Meadow Lane (S),95610,1804
56705,1453,Hillcrest Road (S),20109,25632
56706,9372,Hillcrest Road (S),92101,2525
56707,7292,Lincoln Street (S),28202,14297
56708,5212,Willow Avenue (S),28202,14297
56709,3132,Cherry Lane (S),95605,2750
56710,1052,Forest Drive (S),30303,4008
56711,8971,Forest Drive (S),28202,14297
56712,6891,Adams Street (S),20109,25632
56713,4811,Valley Road (S),66204,8245
56714,2731,Spring Street (S),66204,8245
56715,651,Magnolia Avenue (S),85250,1533
56716,8570,Magnolia Avenue (S),30303,4008
56717,6490,Maple Avenue (S),64102,12967
56718,4410,Oak Street (S),38103,23337
56719,2330,Lakeview Drive (S),22401,25487
56720,250,Pine Street (S),64102,12967
56721,8169,Pine Street (S),66204,8245
56722,6089,Cedar Lane (S),64102,12967
56723,4009,Washington Avenue (S),92101,2525
56724,1929,Park Road (S),38103,23337
56725,9848,Park Road (S),92101,2525
56726,7768,Sunset Boulevard (S),38103,23337
56727,5688,Riverside Drive (S),38103,23337
56728,3608,Highland Avenue (S),30303,4008
56729,1528,Meadow Lane (S),28202,14297
56730,9447,Meadow Lane (S),85250,1533
56731,7367,Hillcrest Road (S),64102,12967
56732,5287,Lincoln Street (S),95401,2564
56733,3207,Willow Avenue (S),22401,25487
56734,1127,Cherry Lane (S),22401,25487
56735,9046,Cherry Lane (S),66202,8183
56736,6966,Forest Drive (S),22301,25230
56737,4886,Adams Street (S),64102,12967
56738,2806,Valley Road (S),64102,12967
56739,726,Spring Street (S),95401,2564
56740,8645,Spring Street (S),28202,14297
56741,6565,Magnolia Avenue (S),38103,23337
56742,4485,Maple Avenue (S),85233,1414
56743,2405,Oak Street (S),95304,2681
56744,325,Lakeview Drive (S),33563,3865
56745,8244,Lakeview Drive (S),66202,8183
56746,6164,Pine Street (S),92081,2729
56747,4084,Cedar Lane (S),33548,3760
56748,2004,Washington Avenue (S),92069,2541
56749,9923,Washington Avenue (S),22301,25230
56750,7843,Park Road (S),84321,25099
56751,5763,Sunset Boulevard (S),22301,25230
56752,3683,Riverside Drive (S),28202,14297
56753,1603,Highland Avenue (S),85224,1369
56754,9522,Highland Avenue (S),95340,2250
56755,7442,Meadow Lane (S),22301,25230
56756,5362,Hillcrest Road (S),92075,2602
56757,3282,Lincoln Street (S),92071,2567
56758,1202,Willow Avenue (S),84101,25172
56759,9121,Willow Avenue (S),66061,8230
56760,7041,Cherry Lane (S),95336,2221
56761,4961,Forest Drive (S),33540,3979
56762,2881,Adams Street (S),84101,25172
56763,801,Valley Road (S),84101,25172
56764,8720,Valley Road (S),28202,14297
56765,6640,Spring Street (S),28202,14297
56766,4560,Magnolia Avenue (S),22301,25230
56767,2480,Maple Avenue (S),85224,1369
56768,400,Oak Street (S),92069,2541
56769,8319,Oak Street (S),66061,8230
56770,6239,Lakeview Drive (S),30263,4356
56771,4159,Pine Street (S),92065,2456
56772,2079,Cedar Lane (S),95202,2630
56773,9998,Cedar Lane (S),85224,1369
56774,7918,Washington Avenue (S),23219,25786
56775,5838,Park Road (S),23219,25786
56776,3758,Sunset Boulevard (S),43410,18743
56777,1678,Riverside Drive (S),71111,9200
56778,9597,Riverside Drive (S),23219,25786
56779,7517,Highland Avenue (S),23219,25786
56780,5437,Meadow Lane (S),02053,9825
56781,3357,Hillcrest Road (S),90001,2196
56782,1277,Lincoln Street (S),71111,9200
56783,9196,Lincoln Street (S),80202,2894
56784,7116,Willow Avenue (S),71111,9200
56785,5036,Cherry Lane (S),80202,2894
56786,2956,Forest Drive (S),34201,3536
56787,876,Adams Street (S),43085,18752
56788,8795,Adams Street (S),02048,9813
56789,6715,Valley Road (S),75201,23860
56790,4635,Spring Street (S),75201,23860
56791,2555,Magnolia Avenue (S),02048,9813
56792,475,Maple Avenue (S),75201,23860
56793,8394,Maple Avenue (S),43085,18752
56794,6314,Oak Street (S),02048,9813
56795,4234,Lakeview Drive (S),02048,9813
56796,2154,Pine Street (S),02048,9813
56797,74,Cedar Lane (S),24501,25625
56798,7993,Cedar Lane (S),23219,25786
56799,5913,Washington Avenue (S),24501,25625
56800,3833,Park Road (S),80202,2894
56801,1753,Sunset Boulevard (S),43085,18752
56802,9672,Sunset Boulevard (S),02045,9778
56803,7592,Riverside Drive (S),71111,9200
56804,5512,Highland Avenue (S),80202,2894
56805,3432,Meadow Lane (S),90001,2196
56806,1352,Hillcrest Road (S),23219,25786
56807,9271,Hillcrest Road (S),71101,9536
